Tweet,TwitterHandle,UserLocation,DateCreated,NumberofRetweets
@Azania_ Snatch &amp; Monty Python's Life of Brian I have watched both at least 20x each will possibly double that.,kgauzi,,2017-12-13 11:32:49,0
"RT @ScottBantel: Guy tweets about shooting Burfict (literally), finds a gorilla being shot funny and now finds brain injuries funny.… ",chris_biz,"Hamilton, OH",2017-12-13 11:32:49,0
"RT @thejessicadore: Exercise is the last thing people want to do when depressed, but movement stimulates dopamine + serotonin—two brain… ",AzariahMagby,,2017-12-13 11:32:50,0
@realDonaldTrump How's the dementia working out for you... 12 cans of coke burning your brain cells,techmodek,"Miami, FL",2017-12-13 11:32:50,0
I reckon Bifo would agree with me that digital access only primary texts in seminars are an instance of the social… https://t.co/sx3iR5Sv47,MareileP,Manchester/Glasgow,2017-12-13 11:32:51,0
Lets have some December Fun with these Brain Teasers https://t.co/YKeIt7SAJb,corpessentials6,"Mumbai, India",2017-12-13 11:32:51,0
"RT @yusufyuie: Your girl: Ugh i swear you don't even be listening!

Your brain while she talking: https://t.co/otAEPyl3fg",_Lance25,"Chino Hills, CA",2017-12-13 11:32:52,0
RT @SuperDealsite: Programming In Python For #DataAnalytics And #DataScience | Also #java #nodejs #angular4 #sql @udemy #coupons… ,Appgik1,,2017-12-13 11:32:53,0
RT @KitPloit: #Python For #Android Hacking Crash Course: Trojan Perspective https://t.co/UDMNMw8N2j https://t.co/kznw5NKwZA,FherTrelew,,2017-12-13 11:32:53,0
"RT @BrendanW73: Me: *spends hours studying for exam* yeah I’m pretty confident, this will be okay just so long as I focus! 

My bra… ",ajvic_,,2017-12-13 11:32:54,0
RT @DavidPapp: Virtualenv and venv: Python virtual environments explained https://t.co/uvOhP64AIm,8moo_R,,2017-12-13 11:32:54,0
"RT @ugsadkid: me: i'm really anxious about this thing :(

my brain: hey don't be, if it doesn't work out you can always die :)

me: i... th…",caitlin_______h,,2017-12-13 11:32:54,0
RT @tinyvocaIist: my last brain cell everytime i pick up a book and say i’m gonna study https://t.co/zY7LJeqJax,hyukiyol,,2017-12-13 11:32:54,0
"RT @ugsadkid: me: i'm really anxious about this thing :(

my brain: hey don't be, if it doesn't work out you can always die :)

me: i... th…",thethetheaa,,2017-12-13 11:32:54,0
"Hello#AFRIKA# BEAUTY&amp;BRAIN 
by your bwoyy @officialmixtakelzy
Still making waves, you can check it out here... https://t.co/5yYYxW83VE",Itsmrkelzy1,"Abia, Nigeria",2017-12-13 11:32:55,0
RT @JameelHassan_: Lacrosse is a sport that we need to get more young black boys in.... same skill set as football WAY more scholarshi… ,_diana_m_x,,2017-12-13 11:32:55,0
RT @JameelHassan_: Lacrosse is a sport that we need to get more young black boys in.... same skill set as football WAY more scholarshi… ,melaninmom,,2017-12-13 11:32:57,0
RT @NoHoesGeorge: when your last two brain cells meet https://t.co/w1OR29wT24,Helbellx,,2017-12-13 11:32:57,0
"i'm afraid of the thoughts in my brain, don't want to feel any pain",mrynekooo,Phil.,2017-12-13 11:32:58,0
"RT @jpodhoretz: I mean, with a political brain like this, the GOP is sure to win every race now! https://t.co/YISryAgKsd",RLSandack,,2017-12-13 11:32:58,0
"@TheAfroSmash Well, that image is now burned into my brain.

Thanks! :^D",Mad_Ice_King,Nederland,2017-12-13 11:32:58,0
Foh don't nobody wanna watch niggas play w sticks https://t.co/Lpv7DHj7fX,Dre1__,"Cleveland, OH",2017-12-13 11:32:59,0
RT @NoHoesGeorge: when your last two brain cells meet https://t.co/w1OR29wT24,1swervy,,2017-12-13 11:32:59,0
RT @nandi_cakes: A man will not care about the amount but its about the effort!!! The effort of you showing that you can use that th… ,ItsYourBoySas,Johannesburg South Africa,2017-12-13 11:33:02,0
RT @joeunhana: Sexual harassment is a serious matter. You don't have a say of what's wrong or right unless you're involved. And yo… ,rbaekay04,,2017-12-13 11:33:02,0
Python CLI for cricket updates. Any feedback is much appreciated. https://t.co/Mw6GoD07v6 #Python   submitted by… https://t.co/wnJYOq6SvH,programmingncr,"Gurgaon, Haryana, India",2017-12-13 11:33:03,0
@joerogan @LiveScience Im pretty sure the first time anyone found a Burmese python in Florida was in 1979.,Polarbear032,,2017-12-13 11:33:03,0
"RT @BIowingUpMinds: After you die, it is believed that you have 7 minutes of brain activity left inside you, and in the 7 minutes you e… ",miggy_mejia22,San Jo,2017-12-13 11:33:05,0
@jinhoppang exactly HAHAHAHA i couldnt engage to deep and sensible conversations recently because im too exhausted… https://t.co/xFoHxqiJ1r,flower10tagon,펜타곤의 우주,2017-12-13 11:33:07,0
"RT @ugsadkid: me: i'm really anxious about this thing :(

my brain: hey don't be, if it doesn't work out you can always die :)

me: i... th…",in_exitium,"Chicago, IL",2017-12-13 11:33:07,0
RT @Farzana_Rasab_: @CMShehbaz what the Hell is your brain dead son talking about?? Mentally impaired. https://t.co/WqpZQu22Wa,RealJinn,,2017-12-13 11:33:05,0
"RT @sarah_wigington: For example - The amygdala (your brain’s threat detection center) can become overactive, engaging in a constant pro… ",FilleDamnee,,2017-12-13 11:33:04,0
I'm playing WordBrain and I've just reached brain size 2161! #WordBrain  #words,kwazi_kunene,"Durban, Chesterville",2017-12-13 11:33:04,0
@Mz_Najite We use our ears and brain,Johboy4flings," lagos, Nigeria",2017-12-13 11:33:08,0
"RT @BIowingUpMinds: After you die, it is believed that you have 7 minutes of brain activity left inside you, and in the 7 minutes you e… ",wokiedavid,,2017-12-13 11:33:09,0
RT @GeorgiaDirtRoad: This was not Steve Bannon’s fault. This was the GOP Establishment’s fault who is hell bent on destroying their own… ,humblegrandma,Underground bunker,2017-12-13 11:33:11,0
"RT @SimplyNadzz: Me: I should study today
My brain: https://t.co/8SgfwjRYWp",walix85,Mother Base,2017-12-13 11:33:12,0
"RT @binitamshah: CryptSky : A simple, fully python ransomware PoC : https://t.co/Z6jUs1Hzxq",rlindsgaard,XMPP+OTR: rel@cloak.dk,2017-12-13 11:33:12,0
RT @INDIEWASHERE: i WiLL LITERALLY GET ANXIETY BC OF IMAGINARY SCENARIOS I MADE UP IN MY HEAD THAT WON'T HAPPEN AND THEN GET ANXIETY… ,ScientificFox,conk land,2017-12-13 11:33:12,0
@Cab1973Chris @Lulu_Blue2012 Well he was a true gent and certainly used that big brain of his to help me out a few… https://t.co/dJfETknitv,Mr_Moan,,2017-12-13 11:33:12,0
"RT @GirlfriendNotes: Exam: Name ____________ 

My brain: https://t.co/fm3kXpGxuw",camille_lavely,"Brighton, MI",2017-12-13 11:33:14,0
RT @NoHoesGeorge: when your last two brain cells meet https://t.co/w1OR29wT24,ebony_marie63,"Des Moines, IA",2017-12-13 11:33:14,0
RT @JameelHassan_: Lacrosse is a sport that we need to get more young black boys in.... same skill set as football WAY more scholarshi… ,Isaacb_80,United States,2017-12-13 11:33:14,0
RT @GelosSnake: really cool video explaining @radareorg python binding https://t.co/3YfjhP2auL,foxtrot_0x4fult,Somewhere,2017-12-13 11:33:15,0
It’s like they all share a collective brain. When do 98% of Americans ever agree on anything https://t.co/DNkY8zSWF3,socalmike_SD,"San Diego, CA",2017-12-13 11:33:15,0
@meomulleojullae @Winniedoexol a few minutes ago you call me to respect others opinion and now you wrote “chill you… https://t.co/laRuk764Z9,SedaAeri,Armenia,2017-12-13 11:33:16,0
RT @engrossingfacts: Music can repair brain damage and returns lost memories.,liza_mclenaghan,"Bacoor, Calabarzon",2017-12-13 11:33:18,0
RT @zachht1: My last three brain cells on their way to ace my finals for me https://t.co/1w7LPU1AyF,jacquieaza,my senioritis is crushing me,2017-12-13 11:33:19,0
"I concur. The brain needs a break too, feed it with festive pleasures - let it get fat and ready for work when it's… https://t.co/Y5SkvBLFbe",RussJonesWrites,"Edinburgh, Scotland",2017-12-13 11:33:19,0
RT @INDIEWASHERE: i WiLL LITERALLY GET ANXIETY BC OF IMAGINARY SCENARIOS I MADE UP IN MY HEAD THAT WON'T HAPPEN AND THEN GET ANXIETY… ,bubblegumezra,pennywoke™,2017-12-13 11:33:20,0
RT @poetastrologers: Virgo as Emily Dickinson line: The Brain—is wider than the Sky—,zurniezarose_,"Les Angles, France",2017-12-13 11:33:20,0
"RT @jpodhoretz: I mean, with a political brain like this, the GOP is sure to win every race now! https://t.co/YISryAgKsd",thomaspublius,,2017-12-13 11:33:22,0
"somebody: so what do you want for christmas?

me: *forgets anything i've ever been interested in and has an identit… https://t.co/iT8197uo8j",borderlinepunk,lying on the floor crying,2017-12-13 11:33:23,0
Happy fucking birthday to my baw my brother KDigga aka Da Brain aka… https://t.co/2ZfRfGNhcE,Scrimm_,"Smooth Central, NY",2017-12-13 11:33:25,0
@JacksonLeeTX18 Shelia. Engage brain before opening mouth. It's Sick home Alabama now. Evil is exposed. Are you kneeling before Satan?,barrykgrover,"South Carolina, USA",2017-12-13 11:33:26,0
"RT @ugsadkid: me: i'm really anxious about this thing :(

my brain: hey don't be, if it doesn't work out you can always die :)

me: i... th…",emmyyb22,"Frankenmuth, MI",2017-12-13 11:33:26,0
"RT @pookleblinky: Airborne cancer herpes that eats your brain, with a mortality rate higher than ebola.",t0kerfr0g,Canada,2017-12-13 11:33:28,0
"Python and Django Full Stack Web Developer Bootcamp

☞ https://t.co/AQ9MrS6zAY

#python https://t.co/76MCDNgjhX",python_devv,United States,2017-12-13 11:33:29,0
RT @JameelHassan_: Lacrosse is a sport that we need to get more young black boys in.... same skill set as football WAY more scholarshi… ,JerastaysiaB,18th and Minding My Business ,2017-12-13 11:33:30,0
"Me: oh good I have an hour to sleep before I have to get up for work
Brain: watch Yuri On Ice amvs",ShutUpDanni,,2017-12-13 11:33:30,0
"RT @BIowingUpMinds: After you die, it is believed that you have 7 minutes of brain activity left inside you, and in the 7 minutes you e… ",__WavePapiE,Planet Paradise. ,2017-12-13 11:33:30,0
"RT @allmenaintshit: Men always hit u up like ""thank u for everything u taught me"" after u leave like WHY THE FUCK COULDNT U LEARN THAT… ",cyberg0ld,"New York, NY",2017-12-13 11:33:31,0
"RT @BIowingUpMinds: After you die, it is believed that you have 7 minutes of brain activity left inside you, and in the 7 minutes you e… ",glockaatyy,,2017-12-13 11:33:31,0
"RT @radoc_jeana: The brain can be easy to buy, but the heart never comes to market. - James Russell Lowell
#ALDUBJustBeHappy",lynie1283,NY,2017-12-13 11:33:33,0
RT @MICCHUNCHO: Religious ppl lack brain cells sometimes https://t.co/4uf72ZYWv9,icedmochaax,,2017-12-13 11:33:34,0
RT @seouft: my last brain cell on a test https://t.co/99uiQQyv2q,taegidipity,,2017-12-13 11:33:34,0
Welcome to your brain on overdrive. #FinalsWeek,BethMegill,Ventura County,2017-12-13 11:33:35,0
"RT @ugsadkid: me: i'm really anxious about this thing :(

my brain: hey don't be, if it doesn't work out you can always die :)

me: i... th…",_assmeli,,2017-12-13 11:33:35,0
RT @tinyvocaIist: my last brain cell everytime i pick up a book and say i’m gonna study https://t.co/zY7LJeqJax,sehunthentic,,2017-12-13 11:33:35,0
RT @zachht1: My last three brain cells on their way to ace my finals for me https://t.co/1w7LPU1AyF,_Becca_Mc,Canton Michigan,2017-12-13 11:33:35,0
RT @zaoyang: 21/ These are mindsets and as for strategies. People need to take concepts from Learning how to Learn by… ,lmsergio,New York City,2017-12-13 11:33:36,0
"@CrocutaMane The realistic bust/breast physics is something I want, I can't wrap my brain around their breast being… https://t.co/mv8JhjsoZl",JishiMuhyo,"Indianapolis, IN",2017-12-13 11:33:37,0
RT @SheriNotCheri: Homie legit froze. Like an old windows PC. Blue screen of death written all over his face. His brain went CTRL - AL… ,Marcel703,D.M.Virginia,2017-12-13 11:33:39,0
"RT @itzwikipedia: Smiling, even in a bad mood, can immediately improve your mood because these muscles are enough to trigger happy chemical…",purnamaku4,"Tangerang, Indonesia",2017-12-13 11:33:41,0
RT @tinyvocaIist: my last brain cell everytime i pick up a book and say i’m gonna study https://t.co/zY7LJeqJax,peakaichuu,+639,2017-12-13 11:33:41,0
#haveread #reread 'Ethan In Gold' by @amymaclane I don't know how/why my brain (&amp; heart) forgets how much Amy Lane… https://t.co/1HRpEowQcA,MiaReadsBooks,"Melbourne, Australia",2017-12-13 11:33:41,0
"@washingtonpost Well yeah, anyone with half a brain will have anti Trump comments. The man is a walking bag of poison.",natgrisales,,2017-12-13 11:33:42,0
"If little else, the brain is an educational toy.",mrbaconbot,,2017-12-13 11:33:44,0
RT @NoHoesGeorge: when your last two brain cells meet https://t.co/w1OR29wT24,daeshamd,"South Carolina, USA",2017-12-13 11:33:44,0
"@SPIEGELONLINE @DerSPIEGEL Oops
lay off the drugs for a while, your memory might come back.... and the brain cells you‘re missing...",schwarz_rudiger,"Unterföhring, Deutschland",2017-12-13 11:33:45,0
"@neilhimself I like headcannon, though. For things your brain expels with great force.",Pasdy_Kwah,,2017-12-13 11:33:46,0
RT @JameelHassan_: Lacrosse is a sport that we need to get more young black boys in.... same skill set as football WAY more scholarshi… ,LAJE337,in my refrigerator,2017-12-13 11:33:47,0
"RT @LarryingLarry: One Direction never bottom,’cause they top everywhere.

- 3 seconds in Greta’s brain",mirthanunezper1,,2017-12-13 11:33:47,0
There is a Kanda Bongo man song playing in my head for hours now. My brain is weird 😐,Melmellg,"Centurion SA, Harare Zimbabwe",2017-12-13 11:33:50,0
"RT @OpTic_Scumper: Ardennes Forest SnD loads up

My brain: https://t.co/lmgs5wQDJd",Adil_046,England,2017-12-13 11:33:51,0
Like and subscribe to Susan Greenfield YouTube page here https://t.co/eJ0nKrNqTf #SusanGreenfield #Neuroscience https://t.co/ISGmdBGaq8,BaronessGreenfi,"London, England",2017-12-13 11:33:52,0
RT @SoDamnTrue: i WiLL LITERALLY GET ANXIETY BC OF IMAGINARY SCENARIOS I MADE UP IN MY HEAD THAT WON'T HAPPEN AND THEN GET ANXIETY… ,KayleeGThings,"Texas, USA",2017-12-13 11:33:53,0
RT @grazzenriquez_: my brain is in vacation mode already fuUUuuuckkkKk,trinaaburgos,,2017-12-13 11:33:53,0
Maternal #brain TNF-α Programs Innate Fear in the Offspring https://t.co/viZKguEaHR @CurrentBiology https://t.co/RvVIL307AX,BehavEcolPapers,global,2017-12-13 11:33:56,0
RT @OESrockSTARS: Brain break fun after our benchmark today! @suptking https://t.co/hU2JynMx8x,suptking,"Somerville, TN",2017-12-13 11:33:56,0
RT @JameelHassan_: Lacrosse is a sport that we need to get more young black boys in.... same skill set as football WAY more scholarshi… ,KyNinety5,Somewhere in Canada,2017-12-13 11:33:57,0
@dayamavis My brain on three hours of sleep read this and wasn’t surprised by any of it. Yike.,wlks23,the Nevernever,2017-12-13 11:33:57,0
"RT @BIowingUpMinds: After you die, it is believed that you have 7 minutes of brain activity left inside you, and in the 7 minutes you e… ",chloey_calais,,2017-12-13 11:33:58,0
@Lollypopguild1 They’re brain and hormones do horrible things to them. Hugs,JustMeAlone23,,2017-12-13 11:33:59,0
They broke his brain! https://t.co/J8857M5VNm,buShroom,"La Crosse, WI",2017-12-13 11:33:59,0
Mid to Senior #Python Developers  https://t.co/AQyT3E0sPr #Recruitment,rebel_jobs,"Nottingham, England",2017-12-13 11:34:00,0
"RT @travelweekly: Tributes paid to former Thomas Cook director Ian Derbyshire:

Death follows coma since a brain haemorrhage in 2014

https…",walshdominic,London,2017-12-13 11:34:00,0
@beautyful_doc @glamourizes @realDonaldTrump Hahaha! We shouldn’t fault her; her brain isn’t fully developed yet.,Shannon34625862,,2017-12-13 11:34:00,0
"RT @GraniteGeek: The great article starts light and gets heavier as it goes, so you can quit when your brain is full.… ",yon_wahyu,"Malang, city of dreams",2017-12-13 11:34:01,0
RT @GeorgiaDirtRoad: This was not Steve Bannon’s fault. This was the GOP Establishment’s fault who is hell bent on destroying their own… ,ani_marie4,,2017-12-13 11:34:02,0
"Good morning donnie, @POTUS @realDonaldTrump . How's the wittle man with the itty bitty hands &amp; itty bitty brain this morning?",POTUSbaby_hands,The Palace of broken dreams,2017-12-13 11:34:02,0
Fold formation of the cerebral cortex requires FGF signaling in the mammalian brain - +GENERAL ...… https://t.co/Z96PdKaKQx,genphys,Los Angeles,2017-12-13 11:34:02,0
@JohnJHarwood @jonward11 Alabama also has a brain drain issue; many of those young voters will be voting elsewhere in 20 years.,Shalhoop,ATL,2017-12-13 11:34:02,0
Fold formation of the cerebral cortex requires FGF signaling in the mammalian brain - +GENERAL ...… https://t.co/waZQs0VKGP,genphys,Los Angeles,2017-12-13 11:34:02,0
RT @Fajeralwahabi: sleeping next to my notes hoping that it goes into my brain by osmosis,nonowaah_naa,Kuwait,2017-12-13 11:34:03,0
"RT @kurteichenwald: ...and the brain drain begins. Top American scientists from Harvard, Princeton etc. receiving research grants by ag… ",TryChick,,2017-12-13 11:34:04,0
"Ice epidemic Queensland: How drug affects the human body - +GENERAL PHYSICS LABORATORY (GPL)

Ice ...

https://t.co/zoT0jxWHXO",genphys,Los Angeles,2017-12-13 11:34:05,0
RT @docmmiller: More research on the GUT-BRAIN axis - a Weird Feedback Loop Between Guts And Brains That Can Turn Deadly… ,Burgwin,gibbons,2017-12-13 11:34:05,0
"RT @BIowingUpMinds: After you die, it is believed that you have 7 minutes of brain activity left inside you, and in the 7 minutes you e… ",SalinaLorina,"Baytown, TX",2017-12-13 11:34:05,0
It happens when I haven't herd a favorite song in a while.Sometimes it takes me more in the moment when I first hea… https://t.co/4Ql3gFcG0T,audibleivan,"Dallas, TX",2017-12-13 11:34:07,0
RT @NoHoesGeorge: when your last two brain cells meet https://t.co/w1OR29wT24,nolimitadxm,,2017-12-13 11:34:08,0
"RT @jpodhoretz: I mean, with a political brain like this, the GOP is sure to win every race now! https://t.co/YISryAgKsd",gooner4evr,,2017-12-13 11:34:08,0
I can't sleep because of the business I want to start. Why you're {brain} so active in bed?,joelleamado,Philippines,2017-12-13 11:34:09,0
RT @NoHoesGeorge: when your last two brain cells meet https://t.co/w1OR29wT24,trash_dono,middle of nowhere,2017-12-13 11:34:09,0
RT @Lmao: i WiLL LITERALLY GET ANXIETY BC OF IMAGINARY SCENARIOS I MADE UP IN MY HEAD THAT WON'T HAPPEN AND THEN GET ANXIETY… ,ntonkneeyoh,,2017-12-13 11:34:10,0
"Brain damage ATM.
🤯🤯🤯",RunDPress,"Dubai, United Arab Emirates",2017-12-13 11:34:10,0
"RT @stefsealy: @realDonaldTrump LMAO. The ""prophet"" #idiotinchief would have us believe he has a functioning brain AND the ability… ",snwinder,,2017-12-13 11:34:11,0
RT @Fact: Eating chocolate makes you happy because it contains phenylephylamine - the same hormone the brain triggers when you fall in love.,that_hawtguy,लास्ट बेंच,2017-12-13 11:34:11,0
Today it would seem my arms &amp; legs are filled with weights &amp; brain replaced with candy floss! Apologies for nonsens… https://t.co/VI25devak4,crazypurplemama,"Derby, England",2017-12-13 11:34:12,0
RT @JameelHassan_: Lacrosse is a sport that we need to get more young black boys in.... same skill set as football WAY more scholarshi… ,saharaa__,,2017-12-13 11:34:12,0
RT @GeorgiaDirtRoad: This was not Steve Bannon’s fault. This was the GOP Establishment’s fault who is hell bent on destroying their own… ,DocAdams8404,"Maryland, USA",2017-12-13 11:34:13,0
@akrabat @DeskLodge @phpsw @GeeH Whoa 😍😍😍 My brain is now desperately trying to figure out what would @phpsw need t… https://t.co/N4hOeGMkUI,kasiazien,flickr.com/photos/ka_sia0,2017-12-13 11:34:13,0
"RT @jpodhoretz: I mean, with a political brain like this, the GOP is sure to win every race now! https://t.co/YISryAgKsd",JoeHig2,,2017-12-13 11:34:13,0
RT @zachht1: My last three brain cells on their way to ace my finals for me https://t.co/1w7LPU1AyF,alexis_ozbeth21,,2017-12-13 11:34:14,0
"RT @pyconpune: Are you subscribed to the PyCon Pune mailing list? If not, then join now for all the updates on the event.
https://t.co/xyfP…",kumar_pravin,Pune (India),2017-12-13 11:34:17,0
"Python Machine Learning Projects
☞ https://t.co/ufMDK6iuSt
#MachineLearning
Sk7oZO0Wf https://t.co/TRjDHIWCyg",MachineLearnfan,United States,2017-12-13 11:34:17,0
"RT:  (Big_Data_4Y)Computer Programming For Beginners Learn Python Programming
☞  https://t.co/cG8cUssSlO

#Bigdata… https://t.co/MwRv87JweL",AndySugs,"Lancs, NW England",2017-12-13 11:34:19,0
@War_ina_babylon @NIGERlAN @athantheophilus 12. Army Oppression (Python Dance),S_Toluwani,,2017-12-13 11:34:20,0
"Me lying in bed, ""ooh, I think I feel a bit better than yesterday, less brain fog. Oh hooray!"" Sit up, room instant… https://t.co/uhI1HBdEkS",kirstymhall,"Hebden Bridge, Yorkshire",2017-12-13 11:34:21,0
I should study those course which is 100% coursework cause my brain is too dumb for study.,carmenn_jw,,2017-12-13 11:34:21,0
RT @BuryVenues: Our festive charity partner for #Prestwich Artisan Market is The Joshua Wilson Brain Tumour Charity @SuperJCharity… ,MRGilray,Manchester,2017-12-13 11:34:21,0
@ItsAllGoodsy @VeIdahs @akaBltz @HavenKamel @MatSyla @woodsV_ @slicings @BreezeHome_ @KaraO89 I aint skin and bones… https://t.co/jnWND4Zs2R,RepsCxnt,Villain/Ely/DC,2017-12-13 11:34:22,0
"RT @jpodhoretz: I mean, with a political brain like this, the GOP is sure to win every race now! https://t.co/YISryAgKsd",PalomaStovall,,2017-12-13 11:34:22,0
RT @NoHoesGeorge: when your last two brain cells meet https://t.co/w1OR29wT24,stanuriiz,multifandom,2017-12-13 11:34:24,0
"RT @itzwikipedia: Smiling, even in a bad mood, can immediately improve your mood because these muscles are enough to trigger happy chemical…",eiraadnan_,,2017-12-13 11:34:24,0
RT @JameelHassan_: Lacrosse is a sport that we need to get more young black boys in.... same skill set as football WAY more scholarshi… ,Kaylaahhhh1,"Raleigh, NC",2017-12-13 11:34:25,0
"RT @akahcos: Holograms; Black Holes, The Brain, and Aural Accupuncture https://t.co/XIPb8Tsm0c https://t.co/m55ZA0VwKZ",ricardochomsky,,2017-12-13 11:34:25,0
"RT @radoc_jeana: The brain can be easy to buy, but the heart never comes to market. - James Russell Lowell
#ALDUBJustBeHappy",lynie1283,NY,2017-12-13 11:34:25,0
"RT @BIowingUpMinds: After you die, it is believed that you have 7 minutes of brain activity left inside you, and in the 7 minutes you e… ",Nii_Ankasa,,2017-12-13 11:34:26,0
"@FoxNews @wjmcgurn linda are you for real,  wake up quit just listening to your masters and use your own brain with… https://t.co/cVpC6TYaxa",Angry_Mammy,,2017-12-13 11:34:26,0
tfw you have insomnia and adhd and you're lying in bed trying to sleep and your brain is just screaming bored bored… https://t.co/Ln12dg9xQA,Silviya77,she/her,2017-12-13 11:34:29,0
"RT @superjvniors: friend: you okay?
me: i’m fine
my brain: https://t.co/HeSRQxqEEe",eiqadooly,,2017-12-13 11:34:29,0
RT @faa1004: Tbh #BAP_HANDSUP stuck in my head faster than last cbs. Its either my brain improved or ofcourse BAP themselves 😂😂,sobstofu,,2017-12-13 11:34:30,0
